DATE,TOTALSA
2005-01-30,17.387507592284187
2005-02-06,14.788645884271961
2005-02-13,17.34401733896315
2005-02-20,17.549847172888278
2005-02-27,18.588389720270307
2005-03-06,18.55147913709477
2005-03-13,19.218573216509174
2005-03-20,16.46589554893327
2005-03-27,19.361209824206675
2005-04-03,18.32737265907969
2005-04-10,17.545586994521233
2005-04-17,16.39661329767976
2005-04-24,18.352747746300906
2005-05-01,16.759271089508434
2005-05-08,18.4083172199859
2005-05-15,17.153186559864935
2005-05-22,19.22382111502173
2005-05-29,18.22135336211554
2005-06-05,17.50071532880302
2005-06-12,19.945433570145816
2005-06-19,18.83526649922316
2005-06-26,17.637980838177672
2005-07-03,20.8170106600312
2005-07-10,21.2462151469319
2005-07-17,21.09214841905588
2005-07-24,19.614784853401098
2005-07-31,20.02377192171486
2005-08-07,17.892538580210978
2005-08-14,17.162710359281355
2005-08-21,18.101286416137658
2005-08-28,18.334965134975505
2005-09-04,18.362872654703022
2005-09-11,16.094855519086835
2005-09-18,15.049340783005814
2005-09-25,16.610062116944437
2005-10-02,16.273354118525393
2005-10-09,15.775076480277477
2005-10-16,14.873022581357521
2005-10-23,17.074496390993765
2005-10-30,14.573538420992682
2005-11-06,16.479906471087233
2005-11-13,16.416455377447473
2005-11-20,16.176214999702992
2005-11-27,16.903465677507647
2005-12-04,18.286967879896068
2005-12-11,16.341583613856226
2005-12-18,17.325387571874657
2005-12-25,17.708460162073056
2006-01-01,16.927920821513013
2006-01-08,18.6866939929033
2006-01-15,18.476681521940783
2006-01-22,15.956876998297492
2006-01-29,18.333484279452787
2006-02-05,15.382043780510969
2006-02-12,17.0692541720316
2006-02-19,16.800533877570214
2006-02-26,17.112567505881678
2006-03-05,16.607699465243194
2006-03-12,16.515343605354776
2006-03-19,16.937199267571412
2006-03-26,14.283288687406504
2006-04-02,18.178875761758448
2006-04-09,16.70192070988133
2006-04-16,19.114026211759423
2006-04-23,16.267006087647935
2006-04-30,17.77988943076681
2006-05-07,16.855523009642503
2006-05-14,14.950366707779473
2006-05-21,15.322822452261521
2006-05-28,15.79839634104698
2006-06-04,17.014400709316917
2006-06-11,19.10814470490945
2006-06-18,14.680288703700484
2006-06-25,17.30117718148051
2006-07-02,17.501406417072705
2006-07-09,16.583556018490388
2006-07-16,17.64268373547777
2006-07-23,17.15917221123011
2006-07-30,15.423578352826821
2006-08-06,15.490696511298495
2006-08-13,17.669135364452
2006-08-20,14.229846546158694
2006-08-27,15.027704963278236
2006-09-03,16.897732498187217
2006-09-10,15.957749613169709
2006-09-17,15.714259688475375
2006-09-24,17.85526245369008
2006-10-01,17.988121283817083
2006-10-08,17.24857660804231
2006-10-15,16.822592177147826
2006-10-22,17.083278882155472
2006-10-29,17.3971969862037
2006-11-05,17.71372391904989
2006-11-12,18.10757433279628
2006-11-19,15.739638321621351
2006-11-26,16.70511592101789
2006-12-03,17.493340890150513
2006-12-10,17.669810981595518
2006-12-17,15.61258669350791
2006-12-24,18.732224448598377
2006-12-31,16.197504313376054
2007-01-07,16.46938555906824
2007-01-14,16.835092582198047
2007-01-21,15.977698590958992
2007-01-28,15.312217772002384
2007-02-04,16.972200559517077
2007-02-11,16.701936446740937
2007-02-18,16.23379857711353
2007-02-25,17.750729313569835
2007-03-04,16.514006746777362
2007-03-11,16.58986807621138
2007-03-18,16.130072318040575
2007-03-25,15.816959806689344
2007-04-01,16.020365814872886
2007-04-08,16.30940758517134
2007-04-15,15.7620003059306
2007-04-22,16.035112497515517
2007-04-29,18.36125762690274
2007-05-06,18.422666690262425
2007-05-13,16.725341197736167
2007-05-20,17.35073271013065
2007-05-27,18.11115038296968
2007-06-03,16.66257521168056
2007-06-10,15.33896397280026
2007-06-17,15.568857408978296
2007-06-24,16.576943116124465
2007-07-01,16.84401967033005
2007-07-08,16.6799800189346
2007-07-15,15.992678970125109
2007-07-22,17.611559083432525
2007-07-29,15.225489758252497
2007-08-05,17.10648991973043
2007-08-12,17.46170041456687
2007-08-19,15.77133652923387
2007-08-26,16.805363083756074
2007-09-02,16.354950124251662
2007-09-09,18.811098252602445
2007-09-16,18.176143341969937
2007-09-23,17.02431538991035
2007-09-30,18.064143977808943
2007-10-07,18.207143878324253
2007-10-14,15.76110830320237
2007-10-21,17.908395996453937
2007-10-28,16.20005926654231
2007-11-04,16.957460370870415
2007-11-11,15.565286262360747
2007-11-18,14.839278527334956
2007-11-25,17.704377211640132
2007-12-02,15.64878630923664
2007-12-09,14.173657601099135
2007-12-16,16.569567722349518
2007-12-23,13.442757882886795
2007-12-30,17.11920481125425
2008-01-06,14.703326035937367
2008-01-13,15.668538192428146
2008-01-20,15.779268697943747
2008-01-27,14.807114209928354
2008-02-03,14.828546354904564
2008-02-10,14.736278260854506
2008-02-17,13.008134378964844
2008-02-24,15.00526005626227
2008-03-02,15.962822568345313
2008-03-09,17.104832857646148
2008-03-16,15.847703298257866
2008-03-23,14.526378690718667
2008-03-30,13.960344237569593
2008-04-06,15.200502260355687
2008-04-13,13.524418635666388
2008-04-20,14.528385037740064
2008-04-27,13.824750125700323
2008-05-04,13.448585333862669
2008-05-11,15.415850316713861
2008-05-18,16.50067085576375
2008-05-25,16.17236399462969
2008-06-01,13.361774828375117
2008-06-08,13.302888075812689
2008-06-15,14.826967938650554
2008-06-22,12.940684942501917
2008-06-29,14.952822206301418
2008-07-06,13.733373496069213
2008-07-13,11.180630680837904
2008-07-20,11.476194813483549
2008-07-27,12.720839610480697
2008-08-03,14.3382873450279
2008-08-10,9.972888688996903
2008-08-17,15.321864144873258
2008-08-24,13.384588984072458
2008-08-31,15.475080109340352
2008-09-07,12.246729427538087
2008-09-14,15.786687057593033
2008-09-21,13.681827545657024
2008-09-28,12.534943348855203
2008-10-05,8.589988590266593
2008-10-12,10.338729814627223
2008-10-19,10.605781206025595
2008-10-26,9.655800313505466
2008-11-02,10.290823244174515
2008-11-09,11.718335964269091
2008-11-16,10.225625159582355
2008-11-23,10.119063519775814
2008-11-30,10.74541001424899
2008-12-07,12.53386513777864
2008-12-14,10.298568102305529
2008-12-21,9.594489350756678
2008-12-28,10.409943745990052
