DATE,TOTALSA
2009-01-04,10.535731725111647
2009-01-11,8.347124295707642
2009-01-18,8.574011170282867
2009-01-25,8.961934575835103
2009-02-01,9.348876460328038
2009-02-08,9.485976092526826
2009-02-15,9.167604552765319
2009-02-22,11.903900034157111
2009-03-01,10.111735069061266
2009-03-08,9.721014160301596
2009-03-15,8.308458012254079
2009-03-22,10.622196337436353
2009-03-29,7.626949842614227
2009-04-05,9.304511569367094
2009-04-12,8.453784873362142
2009-04-19,9.15538343868313
2009-04-26,9.935566084647544
2009-05-03,9.882608727376184
2009-05-10,9.669778586255962
2009-05-17,12.149664940707192
2009-05-24,9.798986608965949
2009-05-31,10.165106585417634
2009-06-07,9.333279331140364
2009-06-14,10.018792169843177
2009-06-21,8.107813631749169
2009-06-28,11.027853414094478
2009-07-05,12.07119384169643
2009-07-12,10.743989948524856
2009-07-19,8.60674646655284
2009-07-26,12.873703435232578
2009-08-02,15.132310948764594
2009-08-09,15.575128651393502
2009-08-16,15.102077601813937
2009-08-23,14.0140785312226
2009-08-30,15.347225157054144
2009-09-06,8.632344097483497
2009-09-13,9.563450277708483
2009-09-20,10.361796801005532
2009-09-27,9.512610803054622
2009-10-04,11.14809425061663
2009-10-11,11.381409194719419
2009-10-18,12.723932252247861
2009-10-25,8.99568348944409
2009-11-01,10.882503182109398
2009-11-08,11.562389563912307
2009-11-15,11.674311058436501
2009-11-22,10.52688806271164
2009-11-29,12.294351840288668
2009-12-06,10.425129828520964
2009-12-13,11.51615389928393
2009-12-20,11.00929143545054
2009-12-27,10.476481667552585
2010-01-03,10.425058308881537
2010-01-10,11.302900017905264
2010-01-17,11.873947963312684
2010-01-24,11.0762973479776
2010-01-31,11.268112699767107
2010-02-07,10.477575366392864
2010-02-14,11.679416999379795
2010-02-21,9.748638513393885
2010-02-28,10.494442133021842
2010-03-07,11.466265371562317
2010-03-14,12.552515253964064
2010-03-21,13.192558310038825
2010-03-28,9.81279672300014
2010-04-04,10.401264822129807
2010-04-11,11.01856912413616
2010-04-18,12.31729075731614
2010-04-25,12.713791906108678
2010-05-02,11.433576893402952
2010-05-09,13.008515843110578
2010-05-16,11.212330176252015
2010-05-23,11.473493072717098
2010-05-30,13.578352386718429
2010-06-06,13.42404240361145
2010-06-13,11.901914089670019
2010-06-20,10.38481890810158
2010-06-27,10.967203610150822
2010-07-04,13.449691354640473
2010-07-11,12.440174241480785
2010-07-18,11.097789760731573
2010-07-25,11.601599572021478
2010-08-01,12.945713498019083
2010-08-08,12.211868603522904
2010-08-15,13.017110128464683
2010-08-22,11.669778700898332
2010-08-29,12.246158313328577
2010-09-05,12.37062463860257
2010-09-12,11.78561090775255
2010-09-19,12.231390695388061
2010-09-26,10.23036252779622
2010-10-03,13.170469252616655
2010-10-10,13.14035954545061
2010-10-17,11.62828739319206
2010-10-24,13.491581936765012
2010-10-31,12.595346896535494
2010-11-07,12.106403997488814
2010-11-14,14.317282152298597
2010-11-21,12.058845991199657
2010-11-28,11.490363362660352
2010-12-05,10.186769812643279
2010-12-12,10.906352077298322
2010-12-19,12.731412237070701
2010-12-26,12.088943809999588
2011-01-02,13.080813050233214
2011-01-09,11.431758023726932
2011-01-16,13.175810187120307
2011-01-23,11.205392263909962
2011-01-30,13.895447493550279
2011-02-06,11.218273602249388
2011-02-13,12.716730963691626
2011-02-20,13.657575985502449
2011-02-27,11.784542982951564
2011-03-06,14.317207435630435
2011-03-13,13.496083389373371
2011-03-20,13.637015845062052
2011-03-27,13.767223304562009
2011-04-03,12.64289153573353
2011-04-10,13.142813399715632
2011-04-17,13.060060243361653
2011-04-24,13.344430070448954
2011-05-01,12.625179677527626
2011-05-08,11.475233559593596
2011-05-15,13.176594489626245
2011-05-22,11.445839423545003
2011-05-29,14.607819747016705
2011-06-05,12.897911196643925
2011-06-12,12.665479787294736
2011-06-19,11.344844177876668
2011-06-26,10.056422643203714
2011-07-03,12.050696222958477
2011-07-10,12.086215111794381
2011-07-17,12.928617550088205
2011-07-24,13.18950786233721
2011-07-31,12.791618044358819
2011-08-07,14.45856851015408
2011-08-14,12.374134519579718
2011-08-21,11.963977885582011
2011-08-28,13.708568668334445
2011-09-04,13.03775565432541
2011-09-11,14.215352505283441
2011-09-18,13.243109846508261
2011-09-25,13.693701308637939
2011-10-02,13.587635340370749
2011-10-09,13.652585609526453
2011-10-16,14.45144191118771
2011-10-23,15.377180335371273
2011-10-30,13.717636632636912
2011-11-06,14.767925811469592
2011-11-13,12.631379551306997
2011-11-20,13.120184382002932
2011-11-27,15.429213776957637
2011-12-04,12.71911336430818
2011-12-11,15.39882831580112
2011-12-18,14.03588897372535
2011-12-25,15.911867627832802
2012-01-01,14.97568588417982
2012-01-08,14.974441759252029
2012-01-15,14.544070883182632
2012-01-22,13.814128823490796
2012-01-29,12.828447190397203
2012-02-05,16.559134506200223
2012-02-12,15.445103586901322
2012-02-19,14.713488230905378
2012-02-26,14.398519053701808
2012-03-04,16.236111579310275
2012-03-11,15.030151024230532
2012-03-18,14.705448457911166
2012-03-25,14.929014686257888
2012-04-01,15.488428956152497
2012-04-08,14.932669931138477
2012-04-15,16.125966722391656
2012-04-22,15.415206574114634
2012-04-29,17.60691612549258
2012-05-06,16.6085116992629
2012-05-13,14.983507308137082
2012-05-20,14.456602623958323
2012-05-27,13.811826445992288
2012-06-03,17.202085552290963
2012-06-10,14.775172700552236
2012-06-17,14.853215747485068
2012-06-24,14.024746048382744
2012-07-01,12.591225338349995
2012-07-08,15.127432652899806
2012-07-15,15.275696204034032
2012-07-22,13.633753883178347
2012-07-29,14.556843018124777
2012-08-05,14.723390526596337
2012-08-12,14.894676207551916
2012-08-19,15.111429920461973
2012-08-26,14.398549568850386
2012-09-02,15.428349717640577
2012-09-09,16.243723376941546
2012-09-16,14.874638395724153
2012-09-23,18.053023546939958
2012-09-30,13.978339384893864
2012-10-07,14.929029858942172
2012-10-14,14.856066440577415
2012-10-21,14.576743741452178
2012-10-28,12.46278207959719
2012-11-04,15.037412219465804
2012-11-11,16.03690127163269
2012-11-18,15.203835140980727
2012-11-25,15.141961425528251
2012-12-02,16.397161443746313
2012-12-09,12.503719317130095
2012-12-16,16.397824875571754
2012-12-23,16.186020621922207
2012-12-30,15.629501561443167
2013-01-06,17.623377582114223
2013-01-13,16.166952751419753
2013-01-20,15.962445902890442
2013-01-27,14.997021456509575
2013-02-03,15.961848866465322
2013-02-10,15.959622906969297
2013-02-17,15.280557247417612
2013-02-24,16.548232197745538
2013-03-03,13.538650691456976
2013-03-10,16.50468889661975
2013-03-17,16.899128361455386
2013-03-24,14.39482790070792
2013-03-31,15.422972339198136
2013-04-07,16.418711658818943
2013-04-14,17.066479520553827
2013-04-21,15.742787675080331
2013-04-28,15.92232917161249
2013-05-05,16.455895935986014
2013-05-12,16.010712375567746
2013-05-19,16.53806777929128
2013-05-26,17.224049701151703
2013-06-02,14.592592240648644
2013-06-09,15.339116655247867
2013-06-16,16.18887223499779
2013-06-23,17.220733475104062
2013-06-30,17.104690394566603
2013-07-07,17.38890195919927
2013-07-14,16.93710608974115
2013-07-21,15.7464526270472
2013-07-28,14.84897533573962
2013-08-04,13.652392736304417
2013-08-11,13.813125849786875
2013-08-18,14.656671484807738
2013-08-25,14.643976583225127
2013-09-01,15.475179836703795
2013-09-08,15.916561291453833
2013-09-15,16.02467490163162
2013-09-22,15.870269909736317
2013-09-29,16.658522408094413
2013-10-06,16.08788730358918
2013-10-13,17.95119956259643
2013-10-20,15.742899923820902
2013-10-27,16.855382810675046
2013-11-03,16.997239230988082
2013-11-10,15.189749807902261
2013-11-17,15.515986714144008
2013-11-24,16.539528129359656
2013-12-01,17.705553188476255
2013-12-08,15.825227583997773
2013-12-15,17.609123499062648
2013-12-22,15.820882688718116
2013-12-29,14.08545378177937
2014-01-05,15.719617262528734
2014-01-12,14.872641421760013
2014-01-19,15.02783802646924
2014-01-26,14.486571884370221
2014-02-02,16.02260926874876
2014-02-09,15.719250139801492
2014-02-16,16.67596565621905
2014-02-23,16.718102303864516
2014-03-02,18.196445413205065
2014-03-09,15.253754488968037
2014-03-16,18.136943196157528
2014-03-23,15.164812007034488
2014-03-30,15.135662756875204
2014-04-06,16.1110741197095
2014-04-13,17.18397684942819
2014-04-20,16.887253291314213
2014-04-27,16.93775250399862
2014-05-04,17.009980654712752
2014-05-11,16.020573221286014
2014-05-18,18.324851350537156
2014-05-25,17.178369295596283
2014-06-01,16.816030651353525
2014-06-08,17.445509539457156
2014-06-15,17.962098546319975
2014-06-22,20.10364130269083
2014-06-29,17.690898785375918
2014-07-06,16.499548935769425
2014-07-13,18.20766620079954
2014-07-20,18.320497304423405
2014-07-27,16.902405567515604
2014-08-03,17.456452740756845
2014-08-10,15.956930682820595
2014-08-17,17.505945394479976
2014-08-24,14.93754021313657
2014-08-31,16.205403557783626
2014-09-07,19.31677956633309
2014-09-14,17.960374932852922
2014-09-21,18.71900526640967
2014-09-28,17.981903862562092
2014-10-05,18.12645659672168
2014-10-12,15.740064384022414
2014-10-19,15.919087062143047
2014-10-26,18.319627994090204
2014-11-02,18.39685682786453
2014-11-09,14.385244322174108
2014-11-16,15.946849457091266
2014-11-23,15.640687481707781
2014-11-30,17.01445964739122
2014-12-07,18.38189523318642
2014-12-14,16.5053273392054
2014-12-21,14.152927586192428
2014-12-28,17.896851909328923
2015-01-04,17.228807083242515
2015-01-11,17.38372208005262
2015-01-18,16.6387127273362
2015-01-25,18.29202832095158
2015-02-01,17.19643139844615
2015-02-08,18.332014972604608
2015-02-15,17.261538250887746
2015-02-22,16.3455426549004
2015-03-01,15.360863825620083
2015-03-08,17.66773287312267
2015-03-15,16.49816275875113
2015-03-22,19.156262614326078
2015-03-29,19.03636476739085
2015-04-05,17.887511867971728
2015-04-12,18.029580640683047
2015-04-19,14.819730676236412
2015-04-26,15.501431452119753
2015-05-03,17.55963987993974
2015-05-10,16.728981606091168
2015-05-17,18.666629244936903
2015-05-24,18.3382470776157
2015-05-31,15.746445769856596
2015-06-07,16.91533839703571
2015-06-14,16.20114417559725
2015-06-21,16.801143825986255
2015-06-28,17.5856163530728
2015-07-05,19.139843953601158
2015-07-12,16.544692997437497
2015-07-19,18.19287777570956
2015-07-26,19.012353206621963
2015-08-02,19.872993188311522
2015-08-09,19.298352197828763
2015-08-16,20.013871966609756
2015-08-23,19.440084616208274
2015-08-30,17.432517116575184
2015-09-06,19.038700183810278
2015-09-13,19.045654276647
2015-09-20,18.341701453503003
2015-09-27,18.892586238062105
2015-10-04,19.38313400683738
2015-10-11,17.57698739120935
2015-10-18,17.89039964229725
2015-10-25,17.57578028376185
2015-11-01,18.770636110860547
2015-11-08,19.49575204236813
2015-11-15,17.298814857282746
2015-11-22,18.586211279912543
2015-11-29,18.419755893351933
2015-12-06,17.85099663012224
2015-12-13,16.615822192051397
2015-12-20,15.943327888160823
2015-12-27,19.06423793693032
2016-01-03,17.339731492550932
2016-01-10,18.149170016916283
2016-01-17,18.702697047665897
2016-01-24,18.158787368510218
2016-01-31,17.677699784199536
2016-02-07,19.364679492281017
2016-02-14,20.500370481161152
2016-02-21,15.808201978226217
2016-02-28,17.558340974045162
2016-03-06,13.565788204422233
2016-03-13,18.351409619992648
2016-03-20,16.4511871523887
2016-03-27,18.303062013446993
2016-04-03,16.54429752195049
2016-04-10,18.477759043872258
2016-04-17,17.23843865823505
2016-04-24,18.02694138934922
2016-05-01,16.325309169358103
2016-05-08,15.038943765595343
2016-05-15,15.408015005134185
2016-05-22,17.040338074376763
2016-05-29,18.327579471221963
2016-06-05,18.58523611028802
2016-06-12,19.37992283826499
2016-06-19,14.66155449952048
2016-06-26,17.6820291149894
2016-07-03,18.468581768939114
2016-07-10,19.641389703108572
2016-07-17,17.964699797557195
2016-07-24,19.28564770706335
2016-07-31,16.356472849008497
2016-08-07,18.364527418060028
2016-08-14,16.586445532936317
2016-08-21,19.14400092572233
2016-08-28,19.145968518415597
2016-09-04,17.81408169600617
2016-09-11,18.165822999583714
2016-09-18,17.813959849490555
2016-09-25,17.91488193830513
2016-10-02,18.20798966375573
2016-10-09,15.876019060620486
2016-10-16,17.801756748052487
2016-10-23,17.851814100659354
2016-10-30,17.16060778120018
2016-11-06,16.567715106631088
2016-11-13,17.276420859164563
2016-11-20,17.801178031220694
2016-11-27,19.462859631597798
2016-12-04,18.031579185330333
2016-12-11,17.890919083052736
2016-12-18,18.53158858424587
2016-12-25,17.901241278664624
2017-01-01,18.169738957841187
2017-01-08,18.242426011630943
2017-01-15,21.31279505386779
2017-01-22,17.855148875154608
2017-01-29,17.029506454698293
2017-02-05,18.538408042301278
2017-02-12,18.419766010392177
2017-02-19,17.875473067390832
2017-02-26,19.229976093217854
2017-03-05,16.618907702472654
2017-03-12,17.48361026494286
2017-03-19,16.255236122309988
2017-03-26,15.287088814250675
2017-04-02,16.19926748414533
2017-04-09,18.63213510656005
2017-04-16,17.823881781739914
2017-04-23,17.29847746068797
2017-04-30,16.799713096522918
2017-05-07,16.90431687100308
2017-05-14,14.981661511388165
2017-05-21,15.300971118693933
2017-05-28,18.161880681949945
2017-06-04,18.707175690225696
2017-06-11,18.06537334132614
2017-06-18,16.49682319805612
2017-06-25,16.771074632940294
2017-07-02,16.87962352953905
2017-07-09,18.904190841390868
2017-07-16,17.29870859488566
2017-07-23,16.339365231898622
2017-07-30,15.845959089160628
2017-08-06,17.112260830821498
2017-08-13,16.482275704910375
2017-08-20,16.84715579502588
2017-08-27,17.14997929093019
2017-09-03,20.818412838637826
2017-09-10,18.52713194226104
2017-09-17,19.37588211008549
2017-09-24,20.352282253954627
2017-10-01,18.229161179476044
2017-10-08,18.939274079636053
2017-10-15,18.745042200279677
2017-10-22,18.112651851492032
2017-10-29,17.89599893870777
2017-11-05,15.921253967966557
2017-11-12,18.312770715251578
2017-11-19,17.50691239891954
2017-11-26,18.387917047595618
2017-12-03,16.050460779210255
2017-12-10,17.817384585413805
2017-12-17,19.53800424935058
2017-12-24,15.679276393301942
2017-12-31,19.244081750310073
2018-01-07,17.064269133330786
2018-01-14,18.54992972529386
2018-01-21,18.08888114752126
2018-01-28,18.224630207538763
2018-02-04,19.008734871170418
2018-02-11,17.52354157143005
2018-02-18,18.100698242564647
2018-02-25,17.96752985084716
2018-03-04,17.890397296912504
2018-03-11,18.094127114363182
2018-03-18,17.539741279505204
2018-03-25,18.59001472635945
2018-04-01,16.058756627877372
2018-04-08,19.983142460127965
2018-04-15,16.72411072485807
2018-04-22,16.17192317051853
2018-04-29,18.48026541684482
2018-05-06,17.74379252777794
2018-05-13,16.836253058628635
2018-05-20,18.529332604031122
2018-05-27,18.494478722952056
2018-06-03,16.421459603440603
2018-06-10,18.717051556634843
2018-06-17,18.51086652972614
2018-06-24,18.728972939295105
2018-07-01,18.65585234320528
2018-07-08,17.124006679408726
2018-07-15,17.928312630630547
2018-07-22,18.371090274949907
2018-07-29,14.575518122793962
2018-08-05,17.366834294534566
2018-08-12,18.378467746304782
2018-08-19,16.21852927764303
2018-08-26,18.003089249987955
2018-09-02,16.888253518709472
2018-09-09,17.874372318625465
2018-09-16,17.09262649678727
2018-09-23,15.777849658774905
2018-09-30,16.2632850887647
2018-10-07,16.798768496640406
2018-10-14,19.632479266554
2018-10-21,16.561664834348576
2018-10-28,19.852744534100424
2018-11-04,16.809665938256245
2018-11-11,17.71229250272228
2018-11-18,17.83368424007558
2018-11-25,17.962133524916137
2018-12-02,18.08021494022947
2018-12-09,16.418634912317643
2018-12-16,18.33029912030702
2018-12-23,20.806811705576525
2018-12-30,19.643215881635296
2019-01-06,17.419672881634586
2019-01-13,15.38608476878867
2019-01-20,16.189622535713102
2019-01-27,17.534355193315918
2019-02-03,17.199920460019406
2019-02-10,18.707046286964662
2019-02-17,20.419718592793277
2019-02-24,18.135748239147464
2019-03-03,16.927800679287415
2019-03-10,18.361692530856956
2019-03-17,18.18116384491461
2019-03-24,19.833055546510636
2019-03-31,19.47788829642442
2019-04-07,16.919349338127482
2019-04-14,16.572989879556687
2019-04-21,18.26113986362994
2019-04-28,17.661437313290985
2019-05-05,18.62459249799263
2019-05-12,18.581256362125664
2019-05-19,19.87134531859259
2019-05-26,17.84482573760143
2019-06-02,16.139988470242187
2019-06-09,18.3969314444315
2019-06-16,17.297709559393994
2019-06-23,16.767910804675914
2019-06-30,17.09296680342376
2019-07-07,18.316570529577177
2019-07-14,16.781697406585508
2019-07-21,17.5514929246164
2019-07-28,17.751663667879754
2019-08-04,16.78262001697668
2019-08-11,19.133116455263
2019-08-18,18.647213063220153
2019-08-25,17.289580769343107
2019-09-01,17.23619053022634
2019-09-08,18.77555061987442
2019-09-15,17.920703072725644
2019-09-22,17.383425747248634
2019-09-29,17.074837268044675
2019-10-06,17.9000577973403
2019-10-13,19.369716656637454
2019-10-20,16.87460569948312
2019-10-27,18.223946137228598
2019-11-03,17.686639813896562
2019-11-10,17.310979400883458
2019-11-17,17.552678388397677
2019-11-24,18.32030906828426
2019-12-01,17.941803520806467
2019-12-08,14.872528556134746
2019-12-15,18.61656467757313
2019-12-22,16.96270902726922
2019-12-29,17.83875042768977
