Date,Open,High,Low,Close,Adj Close,Volume
2003-12-01,11.177599906921387,11.425000190734863,11.123000144958496,11.196999549865723,11.196999549865723,0
2003-12-08,11.194999694824219,11.316200256347656,11.083999633789062,11.234600067138672,11.234600067138672,0
2003-12-15,11.234600067138672,11.335000038146973,11.144000053405762,11.220000267028809,11.220000267028809,0
2003-12-22,11.225199699401855,11.324999809265137,11.161999702453613,11.273200035095215,11.273200035095215,0
2003-12-29,11.273200035095215,11.273200035095215,11.012999534606934,11.057000160217285,11.057000160217285,0
2004-01-05,11.059000015258789,11.069999694824219,10.74899959564209,10.812700271606445,10.812700271606445,0
2004-01-12,10.812700271606445,10.873100280761719,10.729999542236328,10.8149995803833,10.8149995803833,0
2004-01-19,10.807999610900879,11.085000038146973,10.765000343322754,10.888999938964844,10.888999938964844,0
2004-01-26,10.888999938964844,11.177000045776367,10.821999549865723,11.04800033569336,11.04800033569336,0
2004-02-02,11.0600004196167,11.28499984741211,10.833000183105469,11.135000228881836,11.135000228881836,0
2004-02-09,11.104999542236328,11.154999732971191,10.862000465393066,10.930000305175781,10.930000305175781,0
2004-02-16,10.914999961853027,11.03499984741211,10.840999603271484,10.930999755859375,10.930999755859375,0
2004-02-23,10.961999893188477,11.125,10.875,11.055000305175781,11.055000305175781,0
2004-03-01,11.055000305175781,11.071000099182129,10.803999900817871,10.922499656677246,10.922499656677246,0
2004-03-08,10.899999618530273,11.055000305175781,10.82800006866455,10.940999984741211,10.940999984741211,0
2004-03-15,10.946999549865723,11.056500434875488,10.895999908447266,10.9399995803833,10.9399995803833,0
2004-03-22,10.972000122070312,11.112500190734863,10.913000106811523,11.112500190734863,11.112500190734863,0
2004-03-29,11.081999778747559,11.234999656677246,11.0600004196167,11.13700008392334,11.13700008392334,0
2004-04-05,11.105999946594238,11.25,11.09000015258789,11.192000389099121,11.192000389099121,0
2004-04-12,11.192000389099121,11.319999694824219,11.142000198364258,11.253000259399414,11.253000259399414,0
2004-04-19,11.260000228881836,11.354999542236328,11.154000282287598,11.324999809265137,11.324999809265137,0
2004-04-26,11.324999809265137,11.46500015258789,11.215999603271484,11.35200023651123,11.35200023651123,0
2004-05-03,11.404000282287598,11.57699966430664,11.317000389099121,11.57699966430664,11.57699966430664,0
2004-05-10,11.57699966430664,11.6850004196167,11.494000434875488,11.635000228881836,11.635000228881836,0
2004-05-17,11.501999855041504,11.604000091552734,11.414999961853027,11.553999900817871,11.553999900817871,0
2004-05-24,11.571999549865723,11.604999542236328,11.348999977111816,11.395999908447266,11.395999908447266,0
2004-05-31,11.395000457763672,11.477999687194824,11.3149995803833,11.390000343322754,11.390000343322754,0
2004-06-07,11.392999649047852,11.4350004196167,11.265000343322754,11.350000381469727,11.350000381469727,0
2004-06-14,11.350000381469727,11.444000244140625,11.255000114440918,11.3100004196167,11.3100004196167,0
2004-06-21,11.291000366210938,11.333000183105469,11.23900032043457,11.317999839782715,11.317999839782715,0
2004-06-28,11.359999656677246,11.571000099182129,11.279000282287598,11.42300033569336,11.42300033569336,0
2004-07-05,11.381999969482422,11.536999702453613,11.37399959564209,11.47599983215332,11.47599983215332,0
2004-07-12,11.461000442504883,11.52400016784668,11.378999710083008,11.378999710083008,11.378999710083008,0
2004-07-19,11.357000350952148,11.46399974822998,11.319999694824219,11.425000190734863,11.425000190734863,0
2004-07-26,11.425999641418457,11.5,11.343000411987305,11.468000411987305,11.468000411987305,0
2004-08-02,11.380000114440918,11.447999954223633,11.291000366210938,11.37600040435791,11.37600040435791,0
2004-08-09,11.357000350952148,11.437000274658203,11.317000389099121,11.357999801635742,11.357999801635742,0
2004-08-16,11.366000175476074,11.366999626159668,11.27299976348877,11.300999641418457,11.300999641418457,0
2004-08-23,11.258000373840332,11.39900016784668,11.258000373840332,11.378999710083008,11.378999710083008,0
2004-08-30,11.37600040435791,11.531999588012695,11.329000473022461,11.498000144958496,11.498000144958496,0
2004-09-06,11.491000175476074,11.607999801635742,11.458000183105469,11.565999984741211,11.565999984741211,0
2004-09-13,11.595000267028809,11.595000267028809,11.425999641418457,11.4350004196167,11.4350004196167,0
2004-09-20,11.446000099182129,11.446000099182129,11.338000297546387,11.359999656677246,11.359999656677246,0
2004-09-27,11.35200023651123,11.440999984741211,11.288999557495117,11.3149995803833,11.3149995803833,0
2004-10-04,11.317999839782715,11.336000442504883,11.097999572753906,11.236000061035156,11.236000061035156,0
2004-10-11,11.217000007629395,11.532999992370605,11.182000160217285,11.411999702453613,11.411999702453613,0
2004-10-18,11.468999862670898,11.506999969482422,11.364999771118164,11.484999656677246,11.484999656677246,0
2004-10-25,11.496999740600586,11.548999786376953,11.444999694824219,11.539999961853027,11.539999961853027,0
2004-11-01,11.51099967956543,11.529000282287598,11.3100004196167,11.3100004196167,11.3100004196167,0
2004-11-08,11.404999732971191,11.4399995803833,11.305999755859375,11.312000274658203,11.312000274658203,0
2004-11-15,11.406999588012695,11.406999588012695,11.24899959564209,11.359000205993652,11.359000205993652,0
2004-11-22,11.36400032043457,11.390000343322754,11.180999755859375,11.229000091552734,11.229000091552734,0
2004-11-29,11.232000350952148,11.260000228881836,11.027000427246094,11.085000038146973,11.085000038146973,0
2004-12-06,11.076000213623047,11.451000213623047,11.02400016784668,11.3100004196167,11.3100004196167,0
2004-12-13,11.34000015258789,11.362000465393066,11.107000350952148,11.182000160217285,11.182000160217285,0
2004-12-20,11.21500015258789,11.22599983215332,11.072999954223633,11.081000328063965,11.081000328063965,0
2004-12-27,11.130000114440918,11.26200008392334,11.050000190734863,11.105999946594238,11.105999946594238,0
2005-01-03,11.125,11.402999877929688,11.071999549865723,11.246000289916992,11.246000289916992,0
2005-01-10,11.258999824523926,11.26200008392334,11.112000465393066,11.1899995803833,11.1899995803833,0
2005-01-17,11.201000213623047,11.300000190734863,11.16100025177002,11.210000038146973,11.210000038146973,0
2005-01-24,11.220999717712402,11.317000389099121,11.17300033569336,11.227999687194824,11.227999687194824,0
2005-01-31,11.210000038146973,11.239999771118164,11.055999755859375,11.138999938964844,11.138999938964844,0
2005-02-07,11.138999938964844,11.225000381469727,11.083999633789062,11.125,11.125,0
2005-02-14,11.142000198364258,11.180999755859375,11.008999824523926,11.125,11.125,0
2005-02-21,11.043999671936035,11.156000137329102,10.963000297546387,11.074000358581543,11.074000358581543,0
2005-02-28,11.09000015258789,11.133999824523926,10.994000434875488,11.029999732971191,11.029999732971191,0
2005-03-07,11.019000053405762,11.060999870300293,10.920000076293945,11.039999961853027,11.039999961853027,0
2005-03-14,11.050000190734863,11.270000457763672,11.012999534606934,11.154999732971191,11.154999732971191,0
2005-03-21,11.144000053405762,11.302000045776367,11.131999969482422,11.26200008392334,11.26200008392334,0
2005-03-28,11.263999938964844,11.324999809265137,11.045000076293945,11.156000137329102,11.156000137329102,0
2005-04-04,11.161999702453613,11.267999649047852,11.07800006866455,11.109999656677246,11.109999656677246,0
2005-04-11,11.145999908447266,11.149999618530273,11.008000373840332,11.081999778747559,11.081999778747559,0
2005-04-18,11.097000122070312,11.146499633789062,10.95300006866455,11.036999702453613,11.036999702453613,0
2005-04-25,11.03600025177002,11.154999732971191,10.987000465393066,11.029999732971191,11.029999732971191,0
2005-05-02,11.027999877929688,11.065999984741211,10.878000259399414,10.949000358581543,10.949000358581543,0
2005-05-09,10.949000358581543,11.060999870300293,10.892999649047852,10.977999687194824,10.977999687194824,0
2005-05-16,11.001999855041504,11.043999671936035,10.864999771118164,10.930999755859375,10.930999755859375,0
2005-05-23,10.944999694824219,10.984999656677246,10.840999603271484,10.857999801635742,10.857999801635742,0
2005-05-30,10.862000465393066,10.918999671936035,10.737000465393066,10.83899974822998,10.83899974822998,0
2005-06-06,10.83899974822998,10.909000396728516,10.786999702453613,10.847000122070312,10.847000122070312,0
2005-06-13,10.847000122070312,10.873499870300293,10.715999603271484,10.791000366210938,10.791000366210938,0
2005-06-20,10.791999816894531,10.842000007629395,10.70199966430664,10.762999534606934,10.762999534606934,0
2005-06-27,10.751999855041504,10.862000465393066,10.668000221252441,10.704000473022461,10.704000473022461,0
2005-07-04,10.729999542236328,10.868000030517578,10.677000045776367,10.743000030517578,10.743000030517578,0
2005-07-11,10.743000030517578,10.753999710083008,10.560999870300293,10.61400032043457,10.61400032043457,0
2005-07-18,10.607999801635742,10.658300399780273,10.524999618530273,10.623800277709961,10.623800277709961,0
2005-07-25,10.623800277709961,10.793000221252441,10.545000076293945,10.588000297546387,10.588000297546387,0
2005-08-01,10.574000358581543,10.625,10.496999740600586,10.548999786376953,10.548999786376953,0
2005-08-08,10.571999549865723,10.682999610900879,10.519000053405762,10.647000312805176,10.647000312805176,0
2005-08-15,10.626999855041504,10.800800323486328,10.520000457763672,10.765999794006348,10.765999794006348,0
2005-08-22,10.755999565124512,10.907999992370605,10.663999557495117,10.840299606323242,10.840299606323242,0
2005-08-29,10.840299606323242,10.895000457763672,10.619999885559082,10.652000427246094,10.652000427246094,0
2005-09-05,10.631999969482422,10.739999771118164,10.588000297546387,10.647500038146973,10.647500038146973,0
2005-09-12,10.664999961853027,10.857000350952148,10.63700008392334,10.829999923706055,10.829999923706055,0
2005-09-19,10.793000221252441,10.88599967956543,10.723999977111816,10.802499771118164,10.802499771118164,0
2005-09-26,10.785499572753906,10.912199974060059,10.722999572753906,10.745499610900879,10.745499610900879,0
2005-10-03,10.741999626159668,10.845000267028809,10.621000289916992,10.781000137329102,10.781000137329102,0
2005-10-10,10.78600025177002,10.96679973602295,10.730999946594238,10.88700008392334,10.88700008392334,0
2005-10-17,10.88700008392334,10.9197998046875,10.77299976348877,10.8725004196167,10.8725004196167,0
2005-10-24,10.857000350952148,10.935999870300293,10.782999992370605,10.810500144958496,10.810500144958496,0
2005-10-31,10.819499969482422,10.848999977111816,10.668000221252441,10.729000091552734,10.729000091552734,0
2005-11-07,10.729000091552734,10.758299827575684,10.61050033569336,10.665499687194824,10.665499687194824,0
2005-11-14,10.665499687194824,10.703499794006348,10.571999549865723,10.663800239562988,10.663800239562988,0
2005-11-21,10.663800239562988,10.685999870300293,10.550999641418457,10.604999542236328,10.604999542236328,0
2005-11-28,10.581999778747559,10.610799789428711,10.392000198364258,10.458000183105469,10.458000183105469,0
2005-12-05,10.4399995803833,10.667799949645996,10.352999687194824,10.646300315856934,10.646300315856934,0
2005-12-12,10.604000091552734,10.7878999710083,10.553000450134277,10.725500106811523,10.725500106811523,0
2005-12-19,10.730500221252441,10.772899627685547,10.576000213623047,10.675000190734863,10.675000190734863,0
2005-12-26,10.675000190734863,10.784000396728516,10.579999923706055,10.628999710083008,10.628999710083008,0
2006-01-02,10.628999710083008,10.663999557495117,10.517999649047852,10.557499885559082,10.557499885559082,0
2006-01-09,10.557499885559082,10.629500389099121,10.477999687194824,10.557999610900879,10.557999610900879,0
2006-01-16,10.536999702453613,10.61299991607666,10.437999725341797,10.539999961853027,10.539999961853027,0
2006-01-23,10.54699993133545,10.54699993133545,10.39900016784668,10.4350004196167,10.4350004196167,0
2006-01-30,10.4350004196167,10.531999588012695,10.37600040435791,10.481499671936035,10.481499671936035,0
2006-02-06,10.458000183105469,10.566800117492676,10.39900016784668,10.50100040435791,10.50100040435791,0
2006-02-13,10.487000465393066,10.55150032043457,10.395000457763672,10.444499969482422,10.444499969482422,0
2006-02-20,10.411999702453613,10.600000381469727,10.376999855041504,10.477499961853027,10.477499961853027,0
2006-02-27,10.454999923706055,10.592499732971191,10.39900016784668,10.579000473022461,10.579000473022461,0
2006-03-06,10.553999900817871,10.77649974822998,10.524999618530273,10.684000015258789,10.684000015258789,0
2006-03-13,10.67300033569336,10.739999771118164,10.569000244140625,10.689000129699707,10.689000129699707,0
2006-03-20,10.666000366210938,10.923199653625488,10.640000343322754,10.805500030517578,10.805500030517578,0
2006-03-27,10.86050033569336,11.065799713134766,10.817000389099121,10.873000144958496,10.873000144958496,0
2006-04-03,10.881999969482422,11.180100440979004,10.777000427246094,11.080499649047852,11.080499649047852,0
2006-04-10,11.114999771118164,11.145600318908691,10.96399974822998,11.098999977111816,11.098999977111816,0
2006-04-17,11.052000045776367,11.107799530029297,10.86400032043457,11.055000305175781,11.055000305175781,0
2006-04-24,11.057999610900879,11.194100379943848,10.97700023651123,11.05049991607666,11.05049991607666,0
2006-05-01,11.043000221252441,11.09000015258789,10.887999534606934,10.945500373840332,10.945500373840332,0
2006-05-08,10.937999725341797,11.105199813842773,10.755999565124512,11.055500030517578,11.055500030517578,0
2006-05-15,11.088000297546387,11.246000289916992,10.928999900817871,11.137999534606934,11.137999534606934,0
2006-05-22,11.137999534606934,11.364250183105469,11.062999725341797,11.095000267028809,11.095000267028809,0
2006-05-29,11.083000183105469,11.356300354003906,11.060999870300293,11.300999641418457,11.300999641418457,0
2006-06-05,11.285499572753906,11.444199562072754,11.243000030517578,11.355500221252441,11.355500221252441,0
2006-06-12,11.35200023651123,11.496500015258789,11.312000274658203,11.429499626159668,11.429499626159668,0
2006-06-19,11.420499801635742,11.515000343322754,11.321999549865723,11.390999794006348,11.390999794006348,0
2006-06-26,11.39900016784668,11.488499641418457,11.211999893188477,11.326499938964844,11.326499938964844,0
2006-07-03,11.326499938964844,11.499799728393555,10.902999877929688,10.982000350952148,10.982000350952148,0
2006-07-10,10.98900032043457,11.090499877929688,10.895000457763672,10.97350025177002,10.97350025177002,0
2006-07-17,10.97249984741211,11.060999870300293,10.802000045776367,10.967000007629395,10.967000007629395,0
2006-07-24,10.965999603271484,10.965999603271484,10.829000473022461,10.832500457763672,10.832500457763672,0
2006-07-31,10.83650016784668,11.038800239562988,10.802000045776367,10.90250015258789,10.90250015258789,0
2006-08-07,10.890000343322754,10.92300033569336,10.755999565124512,10.788999557495117,10.788999557495117,0
2006-08-14,10.795000076293945,10.87279987335205,10.687999725341797,10.775500297546387,10.775500297546387,0
2006-08-21,10.803000450134277,10.975000381469727,10.739999771118164,10.940500259399414,10.940500259399414,0
2006-08-28,10.940500259399414,10.971500396728516,10.800000190734863,10.86299991607666,10.86299991607666,0
2006-09-04,10.857000350952148,11.046899795532227,10.779999732971191,10.961000442504883,10.961000442504883,0
2006-09-11,11.0,11.086600303649902,10.878000259399414,10.950499534606934,10.950499534606934,0
2006-09-18,10.928999900817871,11.10830020904541,10.847000122070312,11.045499801635742,11.045499801635742,0
2006-09-25,11.027000427246094,11.117899894714355,10.928999900817871,10.932000160217285,10.932000160217285,0
2006-10-02,10.932000160217285,11.07295036315918,10.92199993133545,11.042499542236328,11.042499542236328,0
2006-10-09,11.03600025177002,11.09280014038086,10.812999725341797,10.839500427246094,10.839500427246094,0
2006-10-16,10.819000244140625,10.881349563598633,10.744999885559082,10.819199562072754,10.819199562072754,0
2006-10-23,10.772000312805176,10.869000434875488,10.640000343322754,10.72249984741211,10.72249984741211,0
2006-10-30,10.706999778747559,10.872200012207031,10.675000190734863,10.755000114440918,10.755000114440918,0
2006-11-06,10.755000114440918,10.936300277709961,10.746999740600586,10.903499603271484,10.903499603271484,0
2006-11-13,10.881999969482422,10.975000381469727,10.760000228881836,10.932000160217285,10.932000160217285,0
2006-11-20,10.916999816894531,11.041000366210938,10.895000457763672,11.01200008392334,11.01200008392334,0
2006-11-27,11.012999534606934,11.112000465393066,10.907999992370605,11.021499633789062,11.021499633789062,0
2006-12-04,10.994000434875488,11.026200294494629,10.774999618530273,10.815999984741211,10.815999984741211,0
2006-12-11,10.800000190734863,10.865099906921387,10.699999809265137,10.751500129699707,10.751500129699707,0
2006-12-18,10.751500129699707,10.873000144958496,10.713000297546387,10.8100004196167,10.8100004196167,0
2006-12-25,10.8100004196167,10.907999992370605,10.75,10.75,10.75,0
2007-01-01,10.75,10.972100257873535,10.704999923706055,10.934499740600586,10.934499740600586,0
2007-01-08,10.930700302124023,11.0625,10.875,10.959099769592285,10.959099769592285,0
2007-01-15,10.9399995803833,11.007499694824219,10.824999809265137,10.872200012207031,10.872200012207031,0
2007-01-22,10.84000015258789,11.07979965209961,10.815999984741211,11.030500411987305,11.030500411987305,0
2007-01-29,11.031000137329102,11.101499557495117,10.902999877929688,10.941499710083008,10.941499710083008,0
2007-02-05,10.939499855041504,11.003499984741211,10.843000411987305,10.989999771118164,10.989999771118164,0
2007-02-12,10.995699882507324,11.038999557495117,10.866000175476074,10.98449993133545,10.98449993133545,0
2007-02-19,10.949999809265137,11.059000015258789,10.907999992370605,11.03600025177002,11.03600025177002,0
2007-02-26,11.031800270080566,11.240249633789062,10.98900032043457,11.207500457763672,11.207500457763672,0
2007-03-05,11.214300155639648,11.252699851989746,11.064000129699707,11.11929988861084,11.11929988861084,0
2007-03-12,11.112299919128418,11.21030044555664,11.057999610900879,11.188599586486816,11.188599586486816,0
2007-03-19,11.187100410461426,11.190500259399414,10.937000274658203,11.012459754943848,11.012459754943848,0
2007-03-26,10.98799991607666,11.095000267028809,10.9399995803833,11.049949645996094,11.049949645996094,0
2007-04-02,11.03499984741211,11.046699523925781,10.920000076293945,10.965999603271484,10.965999603271484,0
2007-04-09,10.965950012207031,11.035449981689453,10.923999786376953,10.996000289916992,10.996000289916992,0
2007-04-16,10.984999656677246,11.022700309753418,10.916000366210938,10.975500106811523,10.975500106811523,0
2007-04-23,10.954000473022461,11.012999534606934,10.87399959564209,10.935799598693848,10.935799598693848,0
2007-04-30,10.916000366210938,10.970499992370605,10.831999778747559,10.869999885559082,10.869999885559082,0
2007-05-07,10.87600040435791,10.882200241088867,10.737000465393066,10.765000343322754,10.765000343322754,0
2007-05-14,10.786999702453613,10.829400062561035,10.720999717712402,10.795000076293945,10.795000076293945,0
2007-05-21,10.779999732971191,10.850000381469727,10.6899995803833,10.783499717712402,10.783499717712402,0
2007-05-28,10.78600025177002,10.845999717712402,10.652999877929688,10.66100025177002,10.66100025177002,0
2007-06-04,10.678999900817871,11.0600004196167,10.659000396728516,10.907999992370605,10.907999992370605,0
2007-06-11,10.912500381469727,11.033300399780273,10.741000175476074,10.77929973602295,10.77929973602295,0
2007-06-18,10.753999710083008,10.909000396728516,10.692000389099121,10.791999816894531,10.791999816894531,0
2007-06-25,10.84000015258789,10.90149974822998,10.746999740600586,10.783699989318848,10.783699989318848,0
2007-07-02,10.781499862670898,10.807999610900879,10.722999572753906,10.76550006866455,10.76550006866455,0
2007-07-09,10.756999969482422,10.858499526977539,10.718999862670898,10.756999969482422,10.756999969482422,0
2007-07-16,10.756999969482422,10.79854965209961,10.680999755859375,10.78499984741211,10.78499984741211,0
2007-07-23,10.777999877929688,11.017200469970703,10.730999946594238,10.98550033569336,10.98550033569336,0
2007-07-30,10.982399940490723,11.033499717712402,10.866000175476074,10.958000183105469,10.958000183105469,0
2007-08-06,10.98900032043457,11.048500061035156,10.860099792480469,11.019200325012207,11.019200325012207,0
2007-08-13,11.019200325012207,11.321149826049805,10.95199966430664,11.067999839782715,11.067999839782715,0
2007-08-20,11.060500144958496,11.142999649047852,10.982000350952148,10.975000381469727,10.975000381469727,0
2007-08-27,10.989999771118164,11.152400016784668,10.975000381469727,11.029000282287598,11.029000282287598,0
2007-09-03,11.012999534606934,11.149999618530273,10.987000465393066,11.05049991607666,11.05049991607666,0
2007-09-10,11.093999862670898,11.144000053405762,11.036999702453613,11.105999946594238,11.105999946594238,0
2007-09-17,11.11400032043457,11.150300025939941,10.918000221252441,10.947500228881836,10.947500228881836,0
2007-09-24,10.944999694824219,10.986499786376953,10.866999626159668,10.930999755859375,10.930999755859375,0
