week,crude_oil,cpi,coal_consumption,ngas_consumption,us_pop,oil_production,tree_cover_loss,us_real_gdp,co2
2012-07-01,80.23,103.11360804,96337.04814,194184.0372,314272.0,6094,2098734.107,16030.1460,394.96
2012-07-08,85.74,101.92045554,89010.35666,319003.1951,314315.4,6249,1830324.949,16423.7318,394.36
2012-07-15,85.78,93.60803967,80058.67250,337569.3807,314358.8,6245,2175548.832,16331.9283,394.47
2012-07-22,90.34,103.26613529,97902.89433,189182.1880,314402.2,6364,1665137.463,16487.7803,394.08
2012-07-29,88.88,93.02137596,87632.91445,232910.0995,314445.6,6320,1616386.260,15754.7608,393.43
2012-08-05,89.10,103.68557796,82156.11186,242840.3600,314489.0,6218,2306739.699,15482.4177,393.24
2012-08-12,93.14,98.31994151,96612.74780,92994.5195,314542.5,6181,1673288.251,16216.0751,392.49
2012-08-19,94.43,99.89923182,92344.11764,253330.6808,314596.0,6246,2148469.035,15871.5569,391.36
2012-08-26,96.22,87.08124169,76590.38729,128258.3325,314649.5,6258,2270167.006,15686.4227,391.79
2012-09-02,95.68,90.86348936,76245.92946,-20460.1122,314703.0,5486,1782094.570,16054.4157,391.86
2012-09-09,95.68,96.81609435,68157.73533,26374.3475,314743.4,5526,2042663.330,16624.6403,390.91
2012-09-16,97.56,96.40979599,77981.86453,431647.6624,314783.8,6277,1838371.676,15901.5808,390.79
2012-09-23,93.70,102.33030288,68506.68035,33927.0463,314824.2,6509,1873240.924,16040.2228,390.89
2012-09-30,91.35,97.29661923,84536.92957,213237.3246,314864.6,6520,2228502.612,15994.1575,390.81
2012-10-07,90.81,94.16000785,62354.32643,274014.4391,314905.0,6598,2018357.704,16831.5669,390.96
2012-10-14,91.42,101.91548308,65820.20157,317592.7409,314951.8,6606,1566488.373,16316.7589,390.89
2012-10-21,91.59,92.83504106,69352.16994,196835.5876,314998.5,6610,2249534.696,16559.6735,391.33
2012-10-28,86.35,94.58688000,70206.77802,-29107.2428,315045.3,6669,1991561.263,16548.2616,391.56
2012-11-04,85.87,101.96910502,71088.46552,583370.3014,315092.0,6677,2167804.955,16344.9029,392.29
2012-11-11,85.98,95.76909962,87748.38384,443688.8359,315133.5,6709,2028093.276,16083.8960,393.26
2012-11-18,85.87,97.06359921,64319.67050,601985.8914,315175.0,6710,1977688.556,16594.3665,393.16
2012-11-25,87.40,98.52213978,90765.50866,133142.3258,315216.5,6818,2064376.354,15775.3018,393.71
2012-12-02,87.27,100.79002933,77373.39936,885524.8348,315258.0,6817,1899320.400,16543.8479,393.64
2012-12-09,87.00,101.56675372,74709.25098,652863.1869,315286.4,6852,1926782.906,16383.1521,394.40
2012-12-16,85.71,103.53830423,71947.71750,723397.5982,315314.8,6863,1774638.628,17156.7479,394.53
2012-12-23,88.24,108.29473559,83204.45713,659908.9581,315343.2,6984,2225511.157,15779.4047,394.84
2012-12-30,90.14,88.50436053,89814.76262,593445.4595,315371.6,6985,2064053.246,15893.4696,394.50
2013-01-06,92.77,98.21817185,87512.48700,845676.8849,315400.0,7002,1728215.777,15761.3210,395.34
2013-01-13,93.38,93.91386560,84373.99053,931984.7189,315433.8,7041,1555509.524,15900.5121,395.98
2013-01-20,94.58,97.47773873,78164.70590,691150.5153,315467.5,6989,1747274.779,15975.0440,395.78
2013-01-27,95.41,97.03000495,68537.59644,757379.6375,315501.3,6993,1912664.560,16764.1160,395.77
2013-02-03,97.33,91.68334000,80886.25003,748259.2048,315535.0,6997,1696005.420,16765.9727,396.63
2013-02-10,96.18,98.83349424,66436.63924,953350.8110,315571.8,7064,1793807.387,16503.0195,396.97
2013-02-17,96.95,98.61564750,65497.91285,799424.5039,315608.5,7118,1942120.440,16181.6427,397.15
2013-02-24,94.38,103.13104214,70223.14292,952450.6569,315645.3,7096,1913527.529,16787.2598,396.73
2013-03-03,92.19,94.05895677,81259.99358,428236.8776,315682.0,7093,1719648.147,16724.6811,397.65
2013-03-10,91.00,95.96423485,58851.39968,687660.9212,315713.8,7159,2081343.337,16306.8079,396.94
2013-03-17,92.70,95.71049775,74023.54861,646076.1896,315745.6,7150,1874863.656,15623.3633,397.36
2013-03-24,93.05,96.58103585,82730.16681,546086.0639,315777.4,7151,1606193.993,16982.8706,397.96
2013-03-31,96.08,98.00065286,89867.00174,568246.5615,315809.2,7151,1688605.457,16482.5239,398.07
2013-04-07,95.07,95.29966728,72706.78959,306134.1654,315841.0,7181,1828618.433,17126.4134,397.76
2013-04-14,93.36,91.72503784,62383.56450,388244.6030,315884.8,7208,1878642.735,16907.3576,397.96
2013-04-21,88.00,103.52868559,64707.59299,264783.2240,315928.5,7326,1888970.519,16706.4485,399.20
2013-04-28,91.00,96.07586713,72091.97498,372767.3079,315972.3,7312,1883637.187,16226.3611,399.53
2013-05-05,93.40,101.68851532,72433.46599,260255.8400,316016.0,7369,1720231.814,16419.6909,399.52
2013-05-12,95.84,107.49299432,76294.66842,99741.8796,316062.5,7321,1714332.531,15732.8176,399.74
2013-05-19,94.65,91.54202997,72354.14674,157016.2608,316109.0,7258,1807191.520,16041.5589,399.93
2013-05-26,94.76,105.37989801,84254.74995,4118.2787,316155.5,7292,1635696.030,16422.4228,399.88
2013-06-02,93.32,101.79552306,80239.85203,133079.8641,316202.0,7300,1847407.589,16397.4325,399.18
2013-06-09,94.25,99.74724324,76564.96578,13367.3422,316242.6,7224,1597187.800,16556.2395,398.61
2013-06-16,96.36,86.34025868,87626.43395,198790.5465,316283.2,7129,1850293.837,17265.5219,398.14
2013-06-23,96.65,95.03758319,90158.68205,139887.5642,316323.8,7261,1781920.374,17085.2871,398.64
2013-06-30,95.83,98.26545882,84462.78843,-56158.4330,316364.4,7267,1848500.293,16300.8450,398.24
2013-07-07,100.65,110.19819976,91160.06159,148024.7785,316405.0,7401,2261707.534,16346.0782,397.74
2013-07-14,104.70,102.63891833,83842.85724,-46482.0137,316460.5,7490,1625455.891,16279.8921,397.08
2013-07-21,106.88,94.06781990,84586.60228,252728.4359,316516.0,7555,2038009.437,16468.1060,396.82
2013-07-28,105.88,97.11438591,92289.02690,149262.4593,316571.5,7542,2075429.053,16887.7823,396.68
2013-08-04,105.54,100.74493220,80733.09629,295130.6476,316627.0,7560,2187323.244,15741.7794,395.67
2013-08-11,105.17,92.13072215,83888.12008,327568.2382,316681.8,7571,1936915.159,16525.3620,395.13
2013-08-18,106.97,104.19600112,93794.71333,311322.9833,316736.5,7518,2120462.782,16553.0908,395.15
2013-08-25,105.48,94.36894436,91673.54198,30431.9787,316791.3,7609,2145679.122,16653.9312,394.22
2013-09-01,108.33,92.02384393,61273.98767,174016.7542,316846.0,7621,2261184.279,16302.7904,393.85
2013-09-08,108.77,95.07065529,67053.15490,96367.3805,316887.8,7745,2518121.245,17501.0731,393.35
2013-09-15,108.36,90.61035351,82017.39077,104718.8133,316929.6,7827,1806081.194,16474.6294,393.30
2013-09-22,106.22,92.09819293,67175.05927,442088.5626,316971.4,7777,2207377.912,16157.6957,393.38
2013-09-29,103.10,102.45192902,84700.83875,182764.4450,317013.2,7784,2148615.894,17539.7440,393.31
2013-10-06,103.14,107.20755925,64061.79520,245311.8717,317055.0,7809,2012678.700,16205.9640,393.34
2013-10-13,102.70,94.24672894,56237.87126,177254.7230,317103.3,7428,1850679.233,16699.1282,393.68
2013-10-20,101.51,94.40833821,72145.28733,276962.3410,317151.5,7896,1743285.702,16677.6673,393.98
2013-10-27,97.57,96.24124015,70954.86194,145889.8558,317199.8,7853,2087178.252,16827.8499,394.24
2013-11-03,96.94,103.66131736,72656.91543,395025.1074,317248.0,7858,1763784.974,17440.9046,394.46
2013-11-10,94.31,95.26131162,74209.48216,658960.4590,317293.3,7981,1525437.574,16827.1183,395.53
2013-11-17,93.94,89.45372761,80128.17684,496591.0564,317338.5,7974,1952576.825,16532.4439,394.87
2013-11-24,93.92,96.39615146,73820.16298,681311.1160,317383.8,8019,1726620.947,16887.9417,396.00
2013-12-01,92.97,99.94666136,75136.43388,1207799.7505,317429.0,8011,1728672.612,15755.9376,396.26
2013-12-08,96.21,90.69010523,86653.72271,713741.9141,317462.8,8075,1833538.874,17116.3576,396.14
2013-12-15,97.23,97.83418291,86614.85392,1006413.7987,317496.6,8058,2022337.427,16457.8309,397.43
2013-12-22,97.85,104.41353868,89711.67980,823091.0977,317530.4,8111,1718027.886,16447.5813,397.27
2013-12-29,99.15,96.26283425,89152.01807,1056763.7702,317564.2,8121,2040052.066,15555.7173,397.41
2014-01-05,96.47,101.37540903,74902.34250,914605.3235,317598.0,8145,1738714.991,16351.7486,398.23
2014-01-12,92.42,98.04241169,94369.08410,961118.6274,317638.0,8159,1424965.098,17925.0433,397.75
2014-01-19,92.98,89.03337899,107984.40727,1297411.1533,317678.0,8052,1359531.489,16562.2919,397.97
2014-01-26,96.19,103.67035218,74854.27044,915372.6232,317718.0,8044,1855146.567,16291.1590,397.83
2014-02-02,97.29,107.31920010,78676.10795,921425.4236,317758.0,8044,1872477.152,16810.8167,397.97
2014-02-09,97.78,105.96533548,85441.86552,725543.8378,317799.5,8132,2098818.686,16151.2985,397.87
2014-02-16,100.21,99.92130487,92513.83645,729123.8947,317841.0,8148,1794069.950,17048.9419,398.09
2014-02-23,102.93,116.75249156,85659.66375,1015143.5977,317882.5,8059,2034853.336,16871.0630,397.97
2014-03-02,102.77,99.08737898,85894.71475,778850.1014,317924.0,8077,1498020.999,17161.8674,398.43
2014-03-09,103.07,107.68819443,57858.38651,877890.8660,317958.8,8182,1868957.591,15930.3126,399.88
2014-03-16,99.55,95.35213468,70487.70343,788444.5054,317993.6,8215,2299664.670,17658.0965,401.18
2014-03-23,99.77,94.23239185,86219.70415,579342.1051,318028.4,8190,2187901.501,16765.5011,400.10
2014-03-30,100.66,108.35914595,81505.35042,741651.8109,318063.2,8192,1986308.702,17071.0990,400.61
2014-04-06,100.46,102.33439095,65189.72737,218557.6036,318098.0,8229,1918683.214,16638.8406,401.11
2014-04-13,102.72,100.85844226,58415.81414,426324.1357,318144.5,8301,1792139.019,16950.1257,401.54
2014-04-20,103.95,93.52183682,42886.94945,269402.5563,318191.0,8360,1667987.378,16317.6204,401.59
2014-04-27,102.11,101.48633273,64326.29110,346837.2450,318237.5,8352,1776989.209,16744.8287,401.74
2014-05-04,100.51,100.82030165,66834.48332,119534.6263,318284.0,8350,1958189.368,16919.2929,401.72
2014-05-11,100.29,98.35054699,81044.83982,35915.3617,318332.8,8428,1833364.913,16824.8318,401.73
2014-05-18,101.92,94.88613225,73409.43128,-44191.9712,318381.5,8434,1802521.555,17376.4842,401.75
2014-05-25,103.82,99.85284346,69989.39589,110553.1405,318430.3,8472,1667480.255,17485.8577,401.82
2014-06-01,103.95,103.96097274,73521.86601,183404.6002,318479.0,8383,1978557.429,17556.7739,401.81
2014-06-08,103.23,105.52488028,69852.01989,300164.9764,318521.6,8460,1597117.006,17620.7050,401.51
2014-06-15,105.97,105.36062265,85264.01594,410764.3102,318564.2,8477,1770079.948,16930.2212,401.03
2014-06-22,107.23,96.36622953,95905.69760,32658.8390,318606.8,8446,1579962.397,17004.8187,400.94
2014-06-29,106.69,99.52325460,76463.96422,302931.7397,318649.4,8442,1502670.028,17638.1121,400.22
2014-07-06,105.52,102.40021732,84995.28403,169810.2794,318692.0,8514,1290124.423,17540.8927,399.84
2014-07-13,103.25,97.12345096,82293.52132,182807.8063,318749.3,8592,1390470.597,16870.4765,398.82
2014-07-20,102.37,93.71954036,88131.07009,-206964.1448,318806.5,8565,1776466.172,17638.6704,398.81
2014-07-27,104.35,101.13502825,86727.80204,253389.7961,318863.8,8443,1511061.749,17664.9374,397.42
2014-08-03,102.19,109.13809871,83198.41176,364187.9756,318921.0,8453,1763515.563,16709.8754,397.78
2014-08-10,97.50,94.79661283,92645.26792,-5925.2676,318966.6,8556,1504079.931,17534.8012,397.23
2014-08-17,97.17,104.01150556,84934.74726,-28309.2983,319012.2,8577,1392487.065,17490.3361,396.77
2014-08-24,94.95,107.62596871,100784.58263,13362.8848,319057.8,8631,1318384.654,17469.9212,396.31
2014-08-31,96.25,98.83935223,79596.62778,87045.9646,319103.4,8630,1342615.714,16816.1731,396.35
2014-09-07,94.06,103.68849571,70603.67476,-74329.1017,319149.0,8590,1484280.744,17527.4636,395.03
2014-09-14,92.43,104.49748485,53453.04810,114016.8182,319203.5,8838,1813609.500,16583.9414,395.07
2014-09-21,93.52,95.99513078,66340.62060,282641.7626,319258.0,8867,1409747.939,16756.1711,395.45
2014-09-28,93.15,93.01280982,80826.26237,69780.2718,319312.5,8837,1412210.126,17479.7966,395.33
2014-10-05,91.44,105.84361194,60456.36730,115614.9573,319367.0,8875,1645035.128,17155.6176,395.56
2014-10-12,87.63,100.74563745,60217.55446,132761.6132,319415.5,8951,1844742.588,17295.8152,395.65
2014-10-19,82.88,96.12066197,63186.02404,102002.9741,319464.0,8934,1886855.191,17494.8654,395.87
2014-10-26,82.12,98.79206371,70294.62260,69406.4972,319512.5,8970,1770055.956,17331.0697,397.52
2014-11-02,81.29,101.35427041,66313.61555,448862.6201,319561.0,8972,2025786.019,17208.5342,396.78
2014-11-09,78.24,98.83268465,69684.45302,350829.3448,319597.2,9063,1651492.404,17685.1818,397.22
2014-11-16,76.50,92.84353906,60027.55513,568026.3704,319633.4,9004,1483565.220,18097.4767,397.32
2014-11-23,75.38,92.11492903,74452.80241,449510.9932,319669.6,9077,1737294.115,17012.4257,397.89
2014-11-30,72.36,102.80391436,71270.38153,415084.8951,319705.8,9083,1583136.641,17045.3255,398.20
2014-12-07,67.18,93.47211274,67223.64547,695781.9662,319742.0,9118,1830327.472,17450.1172,399.12
2014-12-14,61.14,106.42278301,76604.93729,782835.5948,319782.5,9137,1679211.746,16605.5953,399.10
2014-12-21,55.89,96.84195701,85643.44789,1031732.3092,319823.0,9127,1496717.211,16911.8601,398.92
2014-12-28,55.58,91.31771818,81132.36673,815396.0056,319863.5,9121,1829535.206,17727.3332,399.84
2015-01-04,53.44,95.60916794,84735.89534,984023.6152,319904.0,9132,2417845.474,16951.2619,399.85
2015-01-11,48.77,98.37789795,86643.46524,792782.8731,319941.3,9192,2146384.694,17182.3176,400.16
2015-01-18,47.07,100.63560143,61815.04097,850875.6079,319978.5,9186,2137833.269,18026.0065,399.51
2015-01-25,46.46,104.54879046,85579.04932,911378.1410,320015.8,9213,2143909.763,17283.4655,400.20
2015-02-01,45.32,104.35402468,61165.68384,810437.2610,320053.0,9177,1971122.740,17062.6653,400.17
2015-02-08,50.58,95.65686799,82451.47257,596118.0115,320093.5,9226,2396124.998,17757.7035,399.95
2015-02-15,51.14,99.28360738,72490.37660,883303.3920,320134.0,9280,2059138.955,17326.1614,399.92
2015-02-22,51.69,104.00617788,61815.69653,912692.3306,320174.5,9285,2301091.122,16720.1202,401.34
2015-03-01,49.16,98.35270826,67553.97252,469518.3420,320215.0,9324,2176393.192,17228.1046,401.28
2015-03-08,50.38,91.77677279,72034.21414,813498.9288,320250.0,9366,2214447.068,17632.4676,401.87
2015-03-15,47.69,98.18767398,66147.06813,513956.8996,320285.0,9419,2067153.023,17500.7501,400.77
2015-03-22,44.39,98.36556767,57217.50971,472017.0519,320320.0,9422,2178943.898,17723.7569,401.77
2015-03-29,48.68,104.49967339,57524.95933,759023.1977,320355.0,9386,2154693.284,17027.6282,401.81
2015-04-05,48.91,94.48867901,60780.41351,409897.4190,320390.0,9404,2385225.703,17841.7792,403.20
2015-04-12,51.78,103.38048955,55767.56696,60308.9519,320436.0,9384,2420649.969,17324.5046,404.04
2015-04-19,54.78,101.00898150,46777.02728,165009.4135,320482.0,9366,2207567.697,17680.6113,403.07
2015-04-26,56.14,99.67318592,51899.09864,486332.1070,320528.0,9373,2492002.419,17950.0727,403.80
2015-05-03,57.98,99.53937660,66037.49377,89937.3968,320574.0,9369,2187627.832,17702.5663,404.13
2015-05-10,59.73,101.67828800,64964.84606,207168.9558,320613.0,9374,2222556.258,18446.9952,403.97
2015-05-17,60.01,106.90972252,59255.89022,61880.6943,320652.0,9262,2268357.439,17428.5037,403.97
2015-05-24,58.95,91.99044966,55240.61093,32079.9072,320691.0,9566,2245061.978,18311.8892,403.82
2015-05-31,58.19,101.57228753,46169.82327,252263.3517,320730.0,9586,2292977.495,17916.6080,403.20
2015-06-07,59.66,99.05950695,75538.04140,53318.8694,320769.0,9610,2191134.368,18135.7670,403.24
2015-06-14,60.07,100.24173325,90959.73848,284736.9020,320822.3,9589,2230999.431,18238.7707,402.39
2015-06-21,59.89,103.56585966,68730.55731,-273827.4692,320875.5,9604,2340175.384,17089.4617,402.71
2015-06-28,60.01,107.44228764,78933.17781,78873.7077,320928.8,9595,2124407.786,17648.5952,402.15
2015-07-05,57.92,102.13547509,85579.70235,81607.8325,320982.0,9604,2148040.322,17272.6225,401.73
2015-07-12,52.38,100.76286206,80296.44169,224108.6812,321037.8,9562,2660291.426,18069.1147,401.39
2015-07-19,51.68,97.59744411,81870.63699,249361.9734,321093.5,9558,2359725.565,17367.0437,401.25
2015-07-26,49.21,92.52973087,81382.68064,118355.3335,321149.3,9413,2051775.325,17723.3305,400.20
2015-08-02,47.91,103.10481943,73579.63238,179850.9666,321205.0,9465,2116175.825,17957.7569,398.36
2015-08-09,44.94,107.16670469,83886.44491,-19024.0958,321249.6,9395,2075467.783,18080.6960,399.19
2015-08-16,43.20,99.77522162,78298.35509,219617.8545,321294.2,9348,2003421.618,17113.2099,399.14
2015-08-23,41.34,101.83180643,85449.77537,253424.7881,321338.8,9337,2320556.762,17268.5079,398.85
2015-08-30,40.73,96.67763589,73185.03895,64811.6722,321383.4,9218,2504602.395,17296.2699,398.49
2015-09-06,46.73,105.04410644,67099.03075,134760.8922,321428.0,9135,2175674.677,16878.4583,397.77
2015-09-13,45.16,105.09550622,79006.41032,-160016.7799,321481.3,9117,2142166.180,16868.6168,397.24
2015-09-20,45.48,95.14467705,75650.48515,18634.9617,321534.5,9136,2318594.261,17345.2295,397.33
2015-09-27,45.57,101.64625589,54581.15955,-105580.5246,321587.8,9096,2258134.948,16921.7765,397.22
2015-10-04,45.00,108.43855764,56050.32067,226844.4180,321641.0,9172,2412086.769,17519.4960,398.37
2015-10-11,48.36,99.38092326,48018.25362,137614.3173,321689.3,9096,2585414.541,17609.2697,398.18
2015-10-18,46.82,95.72596828,47633.13452,151751.2177,321737.5,9096,2009116.953,18657.1085,398.52
2015-10-25,45.16,95.25188416,57720.55886,181890.9740,321785.8,9112,2130742.968,16961.9303,398.48
2015-11-01,44.99,96.36508003,40172.78499,294292.5094,321834.0,9160,2173062.835,17807.7812,399.06
2015-11-08,45.98,103.42611189,61556.51736,592258.3399,321871.2,9185,2186519.146,17520.9862,400.44
2015-11-15,42.70,104.64110168,54721.59697,453166.3619,321908.4,9182,2252344.000,17214.3993,400.34
2015-11-22,40.62,101.25566898,65794.59162,426373.1950,321945.6,9165,2217186.630,18369.1814,400.37
2015-11-29,40.49,104.37906518,50969.54904,441750.6134,321982.8,9202,2399054.800,18156.4312,400.80
2015-12-06,40.40,103.92338375,60639.61723,564746.2655,322020.0,9164,2378618.392,17002.8596,401.31
2015-12-13,36.93,110.46137193,52945.99788,443053.8483,322064.0,9176,2174904.350,17367.1721,402.34
2015-12-20,35.78,99.62674662,48436.80301,668941.0552,322108.0,9179,2124874.221,17142.5685,402.60
2015-12-27,36.26,101.47118577,52895.74256,443112.3393,322152.0,9202,2354870.288,18799.2668,402.08
2016-01-03,36.99,107.72073889,77589.42674,848143.0713,322196.0,9219,1765649.846,17839.2413,402.15
2016-01-10,34.65,103.79578279,58495.20661,886807.7088,322227.4,9227,1937799.430,18147.4378,402.48
2016-01-17,30.59,100.38223398,69895.17802,798068.7841,322258.8,9235,1839681.747,16684.4031,402.61
2016-01-24,29.19,97.84091640,86024.52936,1223698.8164,322290.2,9221,2104709.294,16753.4629,402.98
2016-01-31,31.81,102.80618531,71058.14779,913833.8967,322321.6,9214,1937529.439,18260.8262,404.58
2016-02-07,31.26,102.52443336,47180.58167,541479.8770,322353.0,9186,2222190.755,17602.4370,403.81
2016-02-14,28.14,91.23058742,56204.20103,741434.9685,322393.0,9135,2061400.564,17722.8206,403.67
2016-02-21,30.02,100.97591042,48404.35034,783148.2949,322433.0,9102,2041177.640,17796.3983,404.41
2016-02-28,31.32,103.12401743,54530.99500,715948.1918,322473.0,9077,1998440.251,17552.9239,404.06
2016-03-06,34.43,93.93382834,46698.30269,316477.7838,322513.0,9078,2155405.527,17280.1136,404.00
2016-03-13,37.69,104.56529598,60989.67517,587738.9895,322556.0,9068,2132693.200,17526.8181,404.79
2016-03-20,38.32,106.54554490,48979.70425,412659.9531,322599.0,9038,1857305.240,17680.4372,405.66
2016-03-27,39.45,98.89335792,37119.26472,220691.2456,322642.0,9022,1928478.203,18246.5916,405.45
2016-04-03,36.82,109.50539764,48315.59556,373000.6206,322685.0,9008,2633561.330,17885.0710,406.60
2016-04-10,36.72,99.75235294,52635.18068,375225.0471,322730.5,8977,2522804.121,17486.5887,408.72
2016-04-17,41.23,99.23434725,55749.02756,56318.0510,322776.0,8953,2634409.824,16993.4097,407.45
2016-04-24,41.86,95.63441231,44774.91663,428958.1921,322821.5,8938,2590821.907,18067.0196,407.72
2016-05-01,44.30,94.42645449,61849.12543,223715.4935,322867.0,8825,2608279.418,17477.5729,407.55
2016-05-08,44.22,97.58266035,44563.22802,403277.5579,322905.8,8802,2553233.189,17488.6235,407.86
2016-05-15,45.44,104.24113332,40940.36057,273624.2269,322944.6,8791,2328422.451,17981.8741,407.31
2016-05-22,47.99,95.06155566,38207.16288,534153.1737,322983.4,8767,2620150.660,18198.8266,408.33
2016-05-29,48.72,104.58294394,62556.48342,194434.4137,323022.2,8735,2187806.680,18011.2309,407.47
2016-06-05,49.00,99.74313750,52139.83336,-18150.0522,323061.0,8745,2739960.649,16607.9411,406.87
2016-06-12,50.18,96.88125342,63531.91815,-34181.7508,323112.0,8716,2762203.610,17534.9025,407.21
2016-06-19,47.89,111.34008729,49877.20620,77864.2515,323163.0,8677,2705711.494,18311.8521,406.67
2016-06-26,48.71,116.20302946,69161.39638,123259.2885,323214.0,8622,2666707.121,18449.1265,405.99
2016-07-03,48.17,94.17109721,78784.83353,120965.2362,323265.0,8428,2559686.028,17505.7044,405.57
2016-07-10,46.17,109.30446205,76541.54296,-99861.7864,323306.6,8485,2425729.543,18394.4197,404.50
2016-07-17,45.60,106.36643735,81149.06172,362637.6935,323348.2,8494,2869887.085,17724.8917,403.41
2016-07-24,44.44,95.69653923,81360.00446,-108160.5494,323389.8,8515,2248219.117,17831.7647,403.85
2016-07-31,41.83,104.52241144,88747.48180,529.6372,323431.4,8460,2518295.248,18051.6997,403.49
2016-08-07,40.82,98.66619027,65711.68289,-68331.0692,323473.0,8445,2366957.541,17398.3169,402.90
2016-08-14,43.11,99.83124883,81573.26437,212391.1335,323524.8,8597,2845788.533,17654.9682,401.87
2016-08-21,47.16,100.80471779,72232.31641,445452.7155,323576.5,8548,2382529.883,17962.4582,401.89
2016-08-28,47.05,104.42996997,74297.80042,-127875.5976,323628.3,8488,2521007.887,17882.5825,400.97
2016-09-04,45.11,108.85940728,71091.96777,-84169.3867,323680.0,8458,2321810.905,17399.4805,400.99
2016-09-11,45.96,107.67072739,60759.95975,180729.9879,323729.0,8493,2336478.608,17899.3117,401.35
2016-09-18,44.34,108.26429633,67028.70474,87902.9607,323778.0,8512,2758992.070,17637.1566,400.89
2016-09-25,44.59,89.69585572,67480.98401,216569.1547,323827.0,8497,2720172.601,17167.3776,400.75
2016-10-02,46.55,99.10455506,63527.81909,-16809.8664,323876.0,8467,2518588.268,17541.9293,400.94
2016-10-09,49.48,100.48053193,50496.89848,379969.8066,323911.2,8450,2337508.053,18064.2667,401.59
2016-10-16,50.29,93.62533618,58800.66146,347128.8071,323946.4,8464,2560344.459,16979.5390,401.67
2016-10-23,50.56,93.69436052,43032.93867,120813.1274,323981.6,8504,2529022.077,17903.0182,402.16
2016-10-30,49.36,101.13179234,56908.05285,7795.7629,324016.8,8522,2555498.996,17872.0240,402.80
2016-11-06,45.51,109.35451218,37387.88162,534875.9411,324052.0,8692,2501327.132,18341.4276,402.81
2016-11-13,44.61,94.34899153,46450.72583,241247.3032,324093.0,8681,2715561.990,18040.6766,403.60
2016-11-20,45.15,102.33993033,45873.85584,194916.9962,324134.0,8690,2701354.578,17762.1717,404.00
2016-11-27,47.25,110.72417945,47592.98140,591962.5802,324175.0,8699,2655521.732,17976.6083,404.57
2016-12-04,48.63,109.93093911,60612.74321,754302.6311,324216.0,8697,2754244.493,17619.2947,403.90
2016-12-11,50.97,98.79612359,64006.16051,658312.2991,324252.5,8796,2494836.332,18226.1402,404.83
2016-12-18,51.91,104.36169875,65114.10688,807887.2162,324289.0,8786,2607992.543,18477.6994,404.43
2016-12-25,51.95,104.02295990,60259.89234,1109413.2650,324325.5,8766,2614242.105,17886.7943,404.77
2017-01-01,53.60,107.18540227,67448.18872,748110.8710,324362.0,8770,1927714.458,18106.7128,405.95
2017-01-08,53.34,100.88214592,60733.30092,823785.7352,324388.4,8946,2025753.348,18351.0496,406.02
2017-01-15,52.07,100.17127880,69661.72861,737884.8692,324414.8,8944,2287619.588,18127.7393,406.22
2017-01-22,51.82,102.63696611,60874.01745,865518.0933,324441.2,8961,1917208.667,17449.3723,406.52
2017-01-29,52.74,105.97866260,63631.99755,749283.5554,324467.6,8915,1998073.916,17992.1701,406.24
2017-02-05,53.33,103.77691777,57263.10732,670803.8650,324494.0,8978,2239353.480,18252.3005,406.07
2017-02-12,52.88,100.91812235,43609.02935,717801.5196,324528.5,8977,2083618.386,18131.4901,405.95
2017-02-19,53.22,105.59149664,59461.03999,681772.1031,324563.0,9001,2544068.227,16698.2064,406.98
2017-02-26,54.03,105.14408099,57970.66729,635694.4157,324597.5,9032,2010643.297,17485.9312,407.41
2017-03-05,53.56,101.10828751,64802.80812,329160.7272,324632.0,9088,2271494.935,18506.3788,406.15
2017-03-12,50.50,98.79856273,65943.66805,434107.0089,324669.8,9109,2224691.184,17851.7895,407.10
2017-03-19,48.03,104.88388649,39610.83524,516139.9829,324707.5,9129,2099469.978,17783.9718,406.82
2017-03-26,47.28,102.20012018,51157.15652,423598.5876,324745.3,9147,2444659.246,16785.3275,408.41
2017-04-02,49.14,106.11032515,53827.53743,129633.9640,324783.0,9199,2364375.117,18680.6043,407.64
2017-04-09,51.26,106.47100107,43899.55504,245856.8508,324815.2,9235,2063342.179,18316.8263,408.84
2017-04-16,53.19,116.68882784,49044.74852,447553.9478,324847.4,9252,2448891.062,18362.3390,409.65
2017-04-23,51.09,106.12017725,49209.13394,76344.2581,324879.6,9265,2480607.245,18210.9151,409.97
2017-04-30,49.12,103.58980786,37330.07990,286494.8704,324911.8,9293,2320791.424,17470.0782,409.20
2017-05-07,47.21,108.60741757,50205.90247,257638.7331,324944.0,9314,2685033.186,18288.4234,409.32
2017-05-14,47.04,91.53464959,49074.17669,389105.6166,324987.3,9305,2146130.646,18866.4595,410.40
2017-05-21,49.24,98.11326699,58356.79545,193475.3375,325030.5,9320,2642426.562,17617.1094,410.00
2017-05-28,50.21,104.84047504,48654.44788,125582.3454,325073.8,9342,2656163.846,18567.8127,409.57
2017-06-04,48.48,110.85945919,56817.49795,160157.7741,325117.0,9318,2414505.469,18165.2379,409.69
2017-06-11,46.57,101.87926032,68858.63030,138414.5309,325161.8,9330,2486969.272,18276.3884,409.43
2017-06-18,45.30,98.85982180,54007.06951,260874.3561,325206.5,9350,1859441.248,18581.0270,408.32
2017-06-25,43.09,113.52008307,56957.90678,216373.6448,325251.3,9250,2288405.768,18239.1484,407.76
2017-07-02,44.63,108.91106405,63311.63049,323268.5148,325296.0,9338,2416527.872,17877.0619,408.07
